,lake,water_body,date_collect,station_num,sample_num,station_descr,latitude,longitude
2515,huron,NORTH CHANNEL,2005-10-17,1400010039,GL052387,SPANISH RIVER,46.17331,-82.39219
2516,huron,NORTH CHANNEL,2005-10-17,1400010311,GL052390,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2517,huron,NORTH CHANNEL,2005-10-17,1400010311,GL052391,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2518,huron,NORTH CHANNEL,2005-10-17,1400010311,GL052392,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2519,huron,NORTH CHANNEL,2005-10-17,1400010311,GL052393,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2520,huron,NORTH CHANNEL,2005-10-17,1400010311,GL052396,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2521,huron,NORTH CHANNEL,2005-10-17,1400010311,GL052397,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2522,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117065,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2523,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117066,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2524,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117067,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2525,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117068,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2526,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117069,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2527,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117070,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2528,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117071,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2529,huron,NORTH CHANNEL,2011-05-06,1400010311,GL117072,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2530,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117073,SPANISH RIVER,46.17331,-82.39219
2531,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117074,SPANISH RIVER,46.17331,-82.39219
2532,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117075,SPANISH RIVER,46.17331,-82.39219
2533,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117076,SPANISH RIVER,46.17331,-82.39219
2534,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117077,SPANISH RIVER,46.17331,-82.39219
2535,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117078,SPANISH RIVER,46.17331,-82.39219
2536,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117079,SPANISH RIVER,46.17331,-82.39219
2537,huron,NORTH CHANNEL,2011-05-07,1400010039,GL117080,SPANISH RIVER,46.17331,-82.39219
2538,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117345,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2539,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117346,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2540,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117346,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2541,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117349,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2542,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117350,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2543,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117351,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2544,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117352,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2545,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117347,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2546,huron,NORTH CHANNEL,2011-08-10,1400010311,GL117348,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2547,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117353,SPANISH RIVER,46.17331,-82.39219
2548,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117354,SPANISH RIVER,46.17331,-82.39219
2549,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117354,SPANISH RIVER,46.17331,-82.39219
2550,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117355,SPANISH RIVER,46.17331,-82.39219
2551,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117356,SPANISH RIVER,46.17331,-82.39219
2552,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117357,SPANISH RIVER,46.17331,-82.39219
2553,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117358,SPANISH RIVER,46.17331,-82.39219
2554,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117359,SPANISH RIVER,46.17331,-82.39219
2555,huron,NORTH CHANNEL,2011-08-10,1400010039,GL117360,SPANISH RIVER,46.17331,-82.39219
2556,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113201,SPANISH RIVER,46.17331,-82.39219
2557,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113202,SPANISH RIVER,46.17331,-82.39219
2558,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113203,SPANISH RIVER,46.17331,-82.39219
2559,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113204,SPANISH RIVER,46.17331,-82.39219
2560,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113202,SPANISH RIVER,46.17331,-82.39219
2561,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113203,SPANISH RIVER,46.17331,-82.39219
2562,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113205,SPANISH RIVER,46.17331,-82.39219
2563,huron,NORTH CHANNEL,2011-10-03,1400010039,GL113205,SPANISH RIVER,46.17331,-82.39219
2564,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113209,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2565,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113210,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2566,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113211,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2567,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113212,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2568,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113210,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2569,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113211,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2570,huron,NORTH CHANNEL,2011-10-04,1400010311,GL113213,SOUTH OF EAGLE ISLAND,46.09856,-82.28664
2571,huron,ST. CLAIR RIVER,2001-05-02,1500020043,GL012046,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2572,huron,ST. CLAIR RIVER,2001-05-02,1500020043,GL012047,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2573,huron,ST. CLAIR RIVER,2001-05-02,1500020043,GL012048,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2574,huron,ST. CLAIR RIVER,2001-05-02,1500020043,GL012049,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2575,huron,ST. CLAIR RIVER,2001-08-07,1500020043,GL012331,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2576,huron,ST. CLAIR RIVER,2001-08-07,1500020043,GL012332,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2577,huron,ST. CLAIR RIVER,2001-08-07,1500020043,GL012333,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2578,huron,ST. CLAIR RIVER,2001-08-07,1500020043,GL012334,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2579,huron,ST. CLAIR RIVER,2001-10-15,1500020043,GL013492,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2580,huron,ST. CLAIR RIVER,2001-10-15,1500020043,GL013493,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2581,huron,ST. CLAIR RIVER,2001-10-15,1500020043,GL013494,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2582,huron,ST. CLAIR RIVER,2004-05-19,1500020043,GL045170,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2583,huron,ST. CLAIR RIVER,2004-05-19,1500020043,GL045171,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2584,huron,ST. CLAIR RIVER,2004-05-19,1500020043,GL045172,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2585,huron,ST. CLAIR RIVER,2004-05-19,1500020043,GL045173,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2586,huron,ST. CLAIR RIVER,2004-09-02,1500020043,GL045866,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2587,huron,ST. CLAIR RIVER,2004-09-02,1500020043,GL045867,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2588,huron,ST. CLAIR RIVER,2004-09-02,1500020043,GL045868,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2589,huron,ST. CLAIR RIVER,2004-09-02,1500020043,GL045869,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2590,huron,ST. CLAIR RIVER,2004-11-11,1500020043,GL045476,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2591,huron,ST. CLAIR RIVER,2004-11-11,1500020043,GL045477,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2592,huron,ST. CLAIR RIVER,2004-11-11,1500020043,GL045478,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2593,huron,ST. CLAIR RIVER,2007-04-23,1500020043,GL073001,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2594,huron,ST. CLAIR RIVER,2007-04-23,1500020043,GL073002,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2595,huron,ST. CLAIR RIVER,2007-04-23,1500020043,GL073003,UPPER END OF STAG ISLAND - CANADIAN SHORE - LONG TERM SENSING SITE,42.89728,-82.45747
2596,huron,ST. CLAIR RIVER,2007-04-23,1500020244,GL073004,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2597,huron,ST. CLAIR RIVER,2007-04-23,1500020244,GL073005,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2598,huron,ST. CLAIR RIVER,2007-04-23,1500020244,GL073006,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2599,huron,ST. CLAIR RIVER,2007-08-17,1500020244,GL073289,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2600,huron,ST. CLAIR RIVER,2007-08-17,1500020244,GL073290,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2601,huron,ST. CLAIR RIVER,2007-08-17,1500020244,GL073291,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2602,huron,ST. CLAIR RIVER,2007-08-17,1500020244,GL073293,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2603,huron,ST. CLAIR RIVER,2007-10-29,1500020244,GL073384,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2604,huron,ST. CLAIR RIVER,2007-10-29,1500020244,GL073385,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2605,huron,ST. CLAIR RIVER,2007-10-29,1500020244,GL073386,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2606,huron,ST. CLAIR RIVER,2014-05-28,1500020244,GL145358,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2607,huron,ST. CLAIR RIVER,2014-05-28,1500020244,GL145359,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2608,huron,ST. CLAIR RIVER,2014-05-28,1500020244,GL145361,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2609,huron,ST. CLAIR RIVER,2014-05-28,1500020244,GL145362,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2610,huron,ST. CLAIR RIVER,2014-05-28,1500020244,GL145359,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2611,huron,ST. CLAIR RIVER,2014-05-28,1500020244,GL145360,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2612,huron,ST. CLAIR RIVER,2014-08-12,1500020244,GL145489,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2613,huron,ST. CLAIR RIVER,2014-08-12,1500020244,GL145490,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2614,huron,ST. CLAIR RIVER,2014-08-12,1500020244,GL145492,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2615,huron,ST. CLAIR RIVER,2014-08-12,1500020244,GL145493,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2616,huron,ST. CLAIR RIVER,2014-08-12,1500020244,GL145490,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2617,huron,ST. CLAIR RIVER,2014-08-12,1500020244,GL145491,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2618,huron,ST. CLAIR RIVER,2014-10-20,1500020244,GL145817,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2619,huron,ST. CLAIR RIVER,2014-10-20,1500020244,GL145818,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2620,huron,ST. CLAIR RIVER,2014-10-20,1500020244,GL145820,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2621,huron,ST. CLAIR RIVER,2014-10-20,1500020244,GL145821,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2622,huron,ST. CLAIR RIVER,2014-10-20,1500020244,GL145818,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2623,huron,ST. CLAIR RIVER,2014-10-20,1500020244,GL145819,ST. CLAIR RIVER - SOUTH END OF STAG ISLAND,42.86336,-82.46633
2624,ontario,BAY OF QUINTE,2000-05-25,1700010462,GL004048,TRENTON PDGPS,44.08831,-77.54383
2625,ontario,BAY OF QUINTE,2000-05-25,1700010462,GL004049,TRENTON PDGPS,44.08831,-77.54383
2626,ontario,BAY OF QUINTE,2000-05-25,1700010462,GL004050,TRENTON PDGPS,44.08831,-77.54383
2627,ontario,BAY OF QUINTE,2000-08-29,1700010462,GL004284,TRENTON PDGPS,44.08831,-77.54383
2628,ontario,BAY OF QUINTE,2000-08-29,1700010462,GL004285,TRENTON PDGPS,44.08831,-77.54383
2629,ontario,BAY OF QUINTE,2000-08-29,1700010462,GL004286,TRENTON PDGPS,44.08831,-77.54383
2630,ontario,BAY OF QUINTE,2000-08-29,1700010462,GL004287,TRENTON PDGPS,44.08831,-77.54383
2631,ontario,BAY OF QUINTE,2000-10-10,1700010462,GL004339,TRENTON PDGPS,44.08831,-77.54383
2632,ontario,BAY OF QUINTE,2000-10-10,1700010462,GL004340,TRENTON PDGPS,44.08831,-77.54383
2633,ontario,BAY OF QUINTE,2000-10-10,1700010462,GL004341,TRENTON PDGPS,44.08831,-77.54383
2634,ontario,BAY OF QUINTE,2000-10-10,1700010462,GL004342,TRENTON PDGPS,44.08831,-77.54383
2635,ontario,BAY OF QUINTE,2003-05-02,1700010462,GL033046,TRENTON PDGPS,44.08831,-77.54383
2636,ontario,BAY OF QUINTE,2003-05-02,1700010462,GL033047,TRENTON PDGPS,44.08831,-77.54383
2637,ontario,BAY OF QUINTE,2003-05-02,1700010462,GL033048,TRENTON PDGPS,44.08831,-77.54383
2638,ontario,BAY OF QUINTE,2003-05-02,1700010462,GL033049,TRENTON PDGPS,44.08831,-77.54383
2639,ontario,BAY OF QUINTE,2003-08-12,1700010462,GL033321,TRENTON PDGPS,44.08831,-77.54383
2640,ontario,BAY OF QUINTE,2003-08-12,1700010462,GL033322,TRENTON PDGPS,44.08831,-77.54383
2641,ontario,BAY OF QUINTE,2003-08-12,1700010462,GL033323,TRENTON PDGPS,44.08831,-77.54383
2642,ontario,BAY OF QUINTE,2003-08-12,1700010462,GL033324,TRENTON PDGPS,44.08831,-77.54383
2643,ontario,BAY OF QUINTE,2006-05-17,1700010462,GL065112,TRENTON PDGPS,44.08831,-77.54383
2644,ontario,BAY OF QUINTE,2006-05-17,1700010462,GL065113,TRENTON PDGPS,44.08831,-77.54383
2645,ontario,BAY OF QUINTE,2006-05-17,1700010462,GL065114,TRENTON PDGPS,44.08831,-77.54383
2646,ontario,BAY OF QUINTE,2006-08-17,1700010462,GL065327,TRENTON PDGPS,44.08831,-77.54383
2647,ontario,BAY OF QUINTE,2006-08-17,1700010462,GL065328,TRENTON PDGPS,44.08831,-77.54383
2648,ontario,BAY OF QUINTE,2006-08-17,1700010462,GL065329,TRENTON PDGPS,44.08831,-77.54383
2649,ontario,BAY OF QUINTE,2009-04-20,1700010462,GL092023,TRENTON PDGPS,44.08831,-77.54383
2650,ontario,BAY OF QUINTE,2009-04-20,1700010462,GL092024,TRENTON PDGPS,44.08831,-77.54383
2651,ontario,BAY OF QUINTE,2009-04-20,1700010462,GL092025,TRENTON PDGPS,44.08831,-77.54383
2652,ontario,BAY OF QUINTE,2009-04-20,1700010462,GL092026,TRENTON PDGPS,44.08831,-77.54383
2653,ontario,BAY OF QUINTE,2009-08-06,1700010462,GL091479,TRENTON PDGPS,44.08831,-77.54383
2654,ontario,BAY OF QUINTE,2009-08-06,1700010462,GL091480,TRENTON PDGPS,44.08831,-77.54383
2655,ontario,BAY OF QUINTE,2009-08-06,1700010462,GL091481,TRENTON PDGPS,44.08831,-77.54383
2656,ontario,BAY OF QUINTE,2009-08-06,1700010462,GL091482,TRENTON PDGPS,44.08831,-77.54383
2657,ontario,BAY OF QUINTE,2009-08-06,1700010462,GL091483,TRENTON PDGPS,44.08831,-77.54383
2658,ontario,BAY OF QUINTE,2009-11-12,1700010462,GL091823,TRENTON PDGPS,44.08831,-77.54383
2659,ontario,BAY OF QUINTE,2009-11-12,1700010462,GL091824,TRENTON PDGPS,44.08831,-77.54383
2660,ontario,BAY OF QUINTE,2009-11-12,1700010462,GL091824,TRENTON PDGPS,44.08831,-77.54383
2661,ontario,BAY OF QUINTE,2009-11-12,1700010462,GL091825,TRENTON PDGPS,44.08831,-77.54383
2662,ontario,BAY OF QUINTE,2009-11-12,1700010462,GL091826,TRENTON PDGPS,44.08831,-77.54383
2663,ontario,BAY OF QUINTE,2009-11-12,1700010462,GL091827,TRENTON PDGPS,44.08831,-77.54383
2664,ontario,BAY OF QUINTE,2012-05-08,1700010462,GL127137,TRENTON PDGPS,44.08831,-77.54383
2665,ontario,BAY OF QUINTE,2012-05-08,1700010462,GL127138,TRENTON PDGPS,44.08831,-77.54383
2666,ontario,BAY OF QUINTE,2012-05-08,1700010462,GL127139,TRENTON PDGPS,44.08831,-77.54383
2667,ontario,BAY OF QUINTE,2012-05-08,1700010462,GL127140,TRENTON PDGPS,44.08831,-77.54383
2668,ontario,BAY OF QUINTE,2012-05-08,1700010462,GL127141,TRENTON PDGPS,44.08831,-77.54383
2669,ontario,BAY OF QUINTE,2012-08-17,1700010462,GL127346,TRENTON PDGPS,44.08831,-77.54383
2670,ontario,BAY OF QUINTE,2012-08-17,1700010462,GL127347,TRENTON PDGPS,44.08831,-77.54383
2671,ontario,BAY OF QUINTE,2012-08-17,1700010462,GL127348,TRENTON PDGPS,44.08831,-77.54383
2672,ontario,BAY OF QUINTE,2012-08-17,1700010462,GL127349,TRENTON PDGPS,44.08831,-77.54383
2673,ontario,BAY OF QUINTE,2012-08-17,1700010462,GL127350,TRENTON PDGPS,44.08831,-77.54383
2674,ontario,BAY OF QUINTE,2012-10-31,1700010462,GL127561,TRENTON PDGPS,44.08831,-77.54383
2675,ontario,BAY OF QUINTE,2012-10-31,1700010462,GL127562,TRENTON PDGPS,44.08831,-77.54383
2676,ontario,BAY OF QUINTE,2012-10-31,1700010462,GL127562,TRENTON PDGPS,44.08831,-77.54383
2677,ontario,BAY OF QUINTE,2012-10-31,1700010462,GL127563,TRENTON PDGPS,44.08831,-77.54383
2678,ontario,BAY OF QUINTE,2012-10-31,1700010462,GL127564,TRENTON PDGPS,44.08831,-77.54383
2679,ontario,BAY OF QUINTE,2012-10-31,1700010462,GL127565,TRENTON PDGPS,44.08831,-77.54383
2680,ontario,HAMILTON BAY,2000-05-17,900010258,GL004017,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2681,ontario,HAMILTON BAY,2000-05-17,900010258,GL004018,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2682,ontario,HAMILTON BAY,2000-05-17,900010258,GL004019,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2683,ontario,HAMILTON BAY,2000-05-17,900010258,GL004020,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2684,ontario,HAMILTON BAY,2000-05-17,900010258,GL004021,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2685,ontario,HAMILTON BAY,2000-08-14,900010258,GL004209,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2686,ontario,HAMILTON BAY,2000-08-14,900010258,GL004210,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2687,ontario,HAMILTON BAY,2000-08-14,900010258,GL004211,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2688,ontario,HAMILTON BAY,2000-08-14,900010258,GL004213,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2689,ontario,HAMILTON BAY,2000-08-14,900010258,GL004212,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2690,ontario,HAMILTON BAY,2000-10-04,900010258,GL004316,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2691,ontario,HAMILTON BAY,2000-10-04,900010258,GL004317,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2692,ontario,HAMILTON BAY,2000-10-04,900010258,GL004318,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2693,ontario,HAMILTON BAY,2000-10-04,900010258,GL004319,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2694,ontario,HAMILTON BAY,2000-10-04,900010258,GL004320,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2695,ontario,HAMILTON BAY,2003-04-23,900010258,GL033004,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2696,ontario,HAMILTON BAY,2003-04-23,900010258,GL033005,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2697,ontario,HAMILTON BAY,2003-04-23,900010258,GL033006,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2698,ontario,HAMILTON BAY,2003-04-23,900010258,GL033007,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2699,ontario,HAMILTON BAY,2003-12-02,900010258,GL033545,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2700,ontario,HAMILTON BAY,2003-12-02,900010258,GL033546,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2701,ontario,HAMILTON BAY,2003-12-02,900010258,GL033547,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2702,ontario,HAMILTON BAY,2003-12-02,900010258,GL033548,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2703,ontario,HAMILTON BAY,2006-05-04,900010258,GL065062,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2704,ontario,HAMILTON BAY,2006-05-04,900010258,GL065063,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2705,ontario,HAMILTON BAY,2006-05-04,900010258,GL065064,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2706,ontario,HAMILTON BAY,2006-05-04,900010258,GL065065,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2707,ontario,HAMILTON BAY,2006-08-10,900010258,GL065259,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2708,ontario,HAMILTON BAY,2006-08-10,900010258,GL065260,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2709,ontario,HAMILTON BAY,2006-08-10,900010258,GL065261,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2710,ontario,HAMILTON BAY,2006-08-10,900010258,GL065262,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2711,ontario,HAMILTON BAY,2006-11-15,900010258,GL061368,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2712,ontario,HAMILTON BAY,2006-11-15,900010258,GL061369,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2713,ontario,HAMILTON BAY,2006-11-15,900010258,GL061370,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2714,ontario,HAMILTON BAY,2006-11-15,900010258,GL061371,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2715,ontario,HAMILTON BAY,2006-11-15,900010258,GL061374,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2716,ontario,HAMILTON BAY,2006-11-15,900010258,GL061375,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2717,ontario,HAMILTON BAY,2009-08-12,900010258,GL093060,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2718,ontario,HAMILTON BAY,2009-08-12,900010258,GL093061,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2719,ontario,HAMILTON BAY,2009-08-12,900010258,GL093062,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2720,ontario,HAMILTON BAY,2009-08-12,900010258,GL093063,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2721,ontario,HAMILTON BAY,2009-08-12,900010258,GL093066,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2722,ontario,HAMILTON BAY,2009-08-12,900010258,GL093067,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2723,ontario,HAMILTON BAY,2009-11-17,900010258,GL091849,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2724,ontario,HAMILTON BAY,2009-11-17,900010258,GL091850,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2725,ontario,HAMILTON BAY,2009-11-17,900010258,GL091850,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2726,ontario,HAMILTON BAY,2009-11-17,900010258,GL091851,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2727,ontario,HAMILTON BAY,2009-11-17,900010258,GL091852,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
2728,ontario,HAMILTON BAY,2009-11-17,900010258,GL091853,CENTRE OF OPEN HARBOUR,43.28881,-79.83625
